"FLIR_ID_Year","FLIR_ID","site","date","time","survey_time","photo_type","determined_usage","air_temperature_c","humidity","microhabitat_type","distance_from_object_m","meter_marker","marker_number","direction","record_id","latitude.x","longitude.x","latitude.y","longitude.y","observer","FLIR_ID_Date"
"FLIR2319_2024","FLIR2319","RV Pond",2024-07-24,"01:19","Night","transect",NA,20.1,98.8,NA,1.56,10,NA,"West","93bbf242-832b-405e-9984-573633f99439",41.6917862,-80.500984,41.6919018,-80.5012066,"Rachel Verdi","FLIR2319_2024-07"
"FLIR2125_2024","FLIR2125","Vorisek Pond",2024-07-23,"23:04","Night","transect",NA,20.8,80.6,NA,1.62,0,NA,"North","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121767,-80.3913133,41.7122383,-80.3917167,"Rachel Verdi","FLIR2125_2024-07"
"FLIR2129_2024","FLIR2129","Vorisek Pond",2024-07-23,"23:06","Night","transect",NA,20.8,80.6,NA,1.61,0,NA,"South","51233e84-779d-42c9-9a1a-8b69143e2d43",41.712185,-80.39134,41.7122383,-80.3917167,"Rachel Verdi","FLIR2129_2024-07"
"FLIR2131_2024","FLIR2131","Vorisek Pond",2024-07-23,"23:06","Night","transect",NA,20.8,80.6,NA,1.57,0,NA,"East","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121621,-80.3913119,41.7122383,-80.3917167,"Rachel Verdi","FLIR2131_2024-07"
"FLIR2133_2024","FLIR2133","Vorisek Pond",2024-07-23,"23:06","Night","transect",NA,20.8,80.6,NA,1.55,0,NA,"West","51233e84-779d-42c9-9a1a-8b69143e2d43",41.712168,-80.3913577,41.7122383,-80.3917167,"Rachel Verdi","FLIR2133_2024-07"
"FLIR2135_2024","FLIR2135","Vorisek Pond",2024-07-23,"23:07","Night","transect",NA,20.8,80.6,NA,1.53,1,NA,"North","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121524,-80.3914507,41.7122383,-80.3917167,"Rachel Verdi","FLIR2135_2024-07"
"FLIR2137_2024","FLIR2137","Vorisek Pond",2024-07-23,"23:07","Night","transect",NA,20.8,80.6,NA,1.57,1,NA,"South","51233e84-779d-42c9-9a1a-8b69143e2d43",41.71215,-80.3913383,41.7122383,-80.3917167,"Rachel Verdi","FLIR2137_2024-07"
"FLIR2139_2024","FLIR2139","Vorisek Pond",2024-07-23,"23:07","Night","transect",NA,20.8,80.6,NA,1.5,1,NA,"East","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121853,-80.3913028,41.7122383,-80.3917167,"Rachel Verdi","FLIR2139_2024-07"
"FLIR2141_2024","FLIR2141","Vorisek Pond",2024-07-23,"23:08","Night","transect",NA,20.8,80.6,NA,1.64,1,NA,"West","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121507,-80.3913194,41.7122383,-80.3917167,"Rachel Verdi","FLIR2141_2024-07"
"FLIR2143_2024","FLIR2143","Vorisek Pond",2024-07-23,"23:08","Night","transect",NA,20.8,80.6,NA,1.56,2,NA,"North","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121611,-80.3913579,41.7122383,-80.3917167,"Rachel Verdi","FLIR2143_2024-07"
"FLIR2145_2024","FLIR2145","Vorisek Pond",2024-07-23,"23:09","Night","transect",NA,20.8,80.6,NA,1.56,2,NA,"South","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121621,-80.3913384,41.7122383,-80.3917167,"Rachel Verdi","FLIR2145_2024-07"
"FLIR2149_2024","FLIR2149","Vorisek Pond",2024-07-23,"23:09","Night","transect",NA,20.8,80.6,NA,1.5,2,NA,"East","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121836,-80.3913192,41.7122383,-80.3917167,"Rachel Verdi","FLIR2149_2024-07"
"FLIR2151_2024","FLIR2151","Vorisek Pond",2024-07-23,"23:09","Night","transect",NA,20.8,80.6,NA,1.47,2,NA,"West","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7122057,-80.3913628,41.7122383,-80.3917167,"Rachel Verdi","FLIR2151_2024-07"
"FLIR2153_2024","FLIR2153","Vorisek Pond",2024-07-23,"23:10","Night","transect",NA,20.8,80.6,NA,1.53,3,NA,"North","51233e84-779d-42c9-9a1a-8b69143e2d43",41.7121505,-80.391336,41.7122383,-80.3917167,"Rachel Verdi","FLIR2153_2024-07"
